DEPTH,AVTX,BVTX,CILD,CNDL,CNLS,CNPOR,CNSS,DCAL,DPOR,GR,LSPD,LTEN,RHOB,RHOC,RILD,RILM,RLL3,RXORT,SP,DT,ITT,MCAL,MI,MN,SPOR
4349.5,0.0,0.0,132.2052,3.4024,10.4199,10.4199,14.4498,8.1455,14.5846,42.4953,,2064.5903,2.4606,0.0484,7.564,6.5652,14.4856,1.3122228125,0.0811,62.3618,0.0,8.0843,37.2844,21.4829,10.4397
4350.0,0.0,0.0,159.8606,6.3115,14.151,14.151,18.0587,8.2421,17.5,62.3706,,2075.3667,2.4107,0.1051,6.2555,5.2569,5.4527,1.312450234375,0.0811,68.7399,0.0,8.1816,14.8219,10.1912,14.9504
4350.5,0.0,0.0,185.3638,11.7385,21.0398,21.0398,24.4253,8.5152,18.3262,82.2725,,2086.2178,2.3966,0.16,5.3948,4.4576,3.9767,1.31267765625,0.0811,75.014,0.0,8.3213,5.5313,4.9483,19.3876
4351.0,0.0,0.0,207.7965,16.799,25.8095,25.8095,28.5775,8.8177,17.5475,95.5064,,2104.4736,2.4099,0.1926,4.8124,3.9966,4.0482,1.312905078125,0.0811,79.7716,0.0,8.3744,4.4063,3.9166,22.7522
4351.5,0.0,0.0,225.9989,17.7519,26.7528,26.7528,29.4175,8.886,15.9097,101.4984,,2108.3618,2.4379,0.1964,4.4248,3.779,4.3177,1.3131324999999998,0.0811,82.1874,0.0,8.3637,5.248,4.2445,24.4607
4352.0,0.0,0.0,236.5508,16.5675,25.5963,25.5963,28.3898,8.752,14.0199,103.5023,,2089.3325,2.4703,0.1781,4.2274,3.7592,4.3727,1.3133599218749998,0.0811,82.1419,0.0,8.2688,6.2105,4.9071,24.4285
4352.5,0.0,0.0,236.0749,14.3833,23.5945,23.5945,26.6491,8.6144,12.106,101.5575,,2085.9565,2.503,0.1504,4.2359,3.9248,4.3523,1.3135873437499999,0.0811,79.9214,0.0,8.1773,7.7418,6.0594,22.8581
4353.0,0.0,1.0,224.8902,10.9535,20.0692,20.0692,23.5622,8.5416,10.0897,94.2687,,2121.9714,2.5375,0.1212,4.4466,4.2856,5.7789,1.3138147656249999,0.0811,75.9632,0.0,8.1321,14.4134,9.9857,20.0588
4353.5,0.0,0.0,207.4559,7.4716,15.9596,15.9596,19.7621,8.2864,8.0422,78.4662,,2132.5688,2.5725,0.0907,4.8203,4.864,11.0243,1.3140421875,0.0811,70.9021,0.0,8.0409,27.1066,18.3826,16.4796
4354.0,0.0,0.0,189.0684,5.5073,13.0114,13.0114,16.9746,8.0259,6.355,56.8656,,2101.8586,2.6013,0.0588,5.2891,5.6765,20.8643,1.314269609375,0.0811,65.6444,0.0,7.9616,35.5175,26.8144,12.7613
4354.5,0.0,0.0,171.8643,4.1789,11.0737,11.0737,15.095,7.956,5.3082,38.2187,,2096.8149,2.6192,0.0303,5.8185,6.6874,30.7477,1.31449703125,0.0811,61.1587,0.0,7.9376,39.6287,31.604,9.5889
4355.0,1.0,0.0,155.7127,2.8748,9.743,9.743,13.7769,7.9505,4.7434,27.2862,,2107.3792,2.6289,0.0114,6.4221,7.7166,29.3719,1.314724453125,0.0811,58.0559,0.0,7.9385,44.3915,33.2009,7.3946
4355.5,0.0,0.0,143.7983,2.7989,8.9869,8.9869,13.0207,7.9505,4.3977,24.3449,,2108.6375,2.6348,0.003,6.9542,8.3582,20.3867,1.314951875,0.0811,56.3592,0.0,7.9305,46.8739,33.1844,6.1947
4356.0,0.0,0.0,143.0591,2.798,8.9769,8.9769,13.0107,7.9515,4.3312,26.3154,,2115.0308,2.6359,0.0013,6.9901,8.1651,19.3255,1.3151792968749998,0.0811,55.7166,0.0,7.9216,48.1801,35.4814,5.7401
4356.5,0.0,0.0,158.9235,2.9216,9.8625,9.8625,13.896,7.9523,4.8678,29.0828,,2126.438,2.6268,0.0013,6.2923,7.1377,27.0773,1.3154067187499998,0.0811,55.8213,0.0,7.9198,45.7094,37.8984,5.8142
4357.0,0.0,0.0,193.7685,4.7323,11.7385,11.7385,15.7457,7.9513,6.2292,30.2919,,2111.0168,2.6035,0.0011,5.1608,5.7733,31.4985,1.3156341406249998,0.0811,56.614,0.0,7.9117,37.8914,35.4934,6.3748
4357.5,0.0,0.0,246.2541,6.9962,15.162,15.162,19.0126,7.951,8.2673,29.6751,,2108.3096,2.5686,0.0023,4.0608,4.5357,23.0801,1.3158615624999999,0.0811,58.1119,0.0,7.8777,26.0272,27.1181,7.4342
4358.0,0.0,0.0,309.1826,12.6664,21.8798,21.8798,25.1618,7.9518,10.576,27.7751,,2118.9548,2.5292,0.0072,3.2343,3.5965,11.0347,1.3160889843749999,0.0811,60.0966,0.0,7.8215,15.3936,17.75,8.8377
4358.5,0.0,0.0,375.0057,18.4467,27.4242,27.4242,30.0272,7.9519,12.7455,25.7128,,2113.2261,2.4921,0.0159,2.6666,2.9454,7.4198,1.31631640625,0.0811,62.0541,0.0,7.7887,10.8172,13.1672,10.2221
4359.0,0.0,0.0,439.0342,22.8952,30.9182,30.9182,33.4441,7.9513,14.4073,24.4641,,2110.9429,2.4636,0.0258,2.2777,2.5226,6.9007,1.316543828125,0.0811,63.4729,0.0,7.7878,9.2279,11.3928,11.2255
4359.5,0.0,0.0,492.078,23.2431,31.2159,31.2159,33.7547,7.9507,15.2084,24.0567,,2114.1445,2.4499,0.0338,2.0322,2.2749,6.1136,1.31677125,0.0811,64.1522,0.0,7.7914,8.0736,9.9857,11.7059
4360.0,0.0,0.0,521.7062,19.0108,27.9242,27.9242,30.4891,7.9508,14.8803,24.3076,,2109.4692,2.4555,0.0388,1.9168,2.1681,5.7046,1.316998671875,0.0811,64.1752,0.0,7.7891,7.9246,9.539,11.7222
4360.5,0.0,0.0,523.0342,12.1034,21.3853,21.3853,24.7293,7.9509,13.3276,26.1691,,2114.772,2.4821,0.0426,1.9119,2.188,5.6972,1.31722609375,0.0811,63.6344,0.0,7.7887,9.5332,10.777,11.3398
4361.0,0.0,0.0,501.039,5.6192,13.1828,13.1828,17.1384,7.9508,10.7732,30.0503,,2125.5784,2.5258,0.0458,1.9959,2.34,7.4674,1.317453515625,0.0811,62.4688,0.0,7.8062,13.6099,14.5036,10.5154
4361.5,0.0,0.0,462.8245,2.809,9.1815,9.1815,13.2158,7.9508,7.9394,34.2124,,2124.1843,2.5742,0.0453,2.1606,2.6521,14.8637,1.3176809374999998,0.0811,60.5918,0.0,7.8627,19.643,20.4444,9.188
4362.0,0.0,0.0,412.9788,1.9758,6.9232,6.9232,10.9414,7.9511,5.8743,37.6821,,2100.1941,2.6096,0.0374,2.4214,3.184,32.3651,1.3179083593749998,0.0811,58.1557,0.0,7.9101,24.3225,25.206,7.4651
4362.5,0.0,0.0,354.4009,1.7412,5.799,5.799,9.8056,7.951,5.2028,39.0678,,2083.7478,2.621,0.0239,2.8217,4.0433,68.6391,1.3181357812499999,0.0811,55.6512,0.0,7.9127,24.9497,26.9069,5.6939
4363.0,0.0,0.0,289.7962,1.5614,5.3485,5.3485,9.3511,7.9511,5.5673,36.7767,,2093.8735,2.6148,0.0123,3.4507,5.408,89.2568,1.3183632031249999,0.0811,53.6787,1.0,7.8887,21.1895,24.9954,4.2989
4363.5,0.0,0.0,225.5943,1.5441,5.3102,5.3102,9.3125,7.951,6.1589,34.0473,,2108.0352,2.6047,0.0076,4.4327,7.526,79.0132,1.318590625,0.0811,52.5717,1.0,7.8592,16.3132,21.033,3.516
4364.0,0.0,0.0,170.7237,1.6398,5.5297,5.5297,9.5338,7.9506,6.5285,34.0478,,2120.8003,2.5984,0.0086,5.8574,10.5726,71.6832,1.318818046875,0.0811,52.2475,0.0,7.8326,14.0297,18.8727,3.2868
4364.5,0.0,0.0,131.9299,1.7782,5.9183,5.9183,9.9261,7.951,6.6456,34.0734,,2114.8997,2.5964,0.0119,7.5798,14.1117,67.6215,1.31904546875,0.0811,52.4142,0.0,7.8477,14.7956,20.0444,3.4047
4365.0,0.0,0.0,111.6203,1.888,6.4956,6.4956,10.5093,7.9512,6.6685,33.4233,,2123.584,2.596,0.0155,8.9589,16.5182,62.8216,1.319272890625,0.0811,52.8828,0.0,7.8849,16.3997,22.2138,3.7361
4365.5,0.0,0.0,106.9129,2.1628,7.372,7.372,11.3947,7.9512,6.8657,33.742,,2140.3933,2.5926,0.0187,9.3534,16.3416,57.4355,1.3195003125,0.0811,53.6833,0.0,7.8703,15.5364,21.2749,4.3022
4366.0,0.0,0.0,111.8316,2.7345,8.6165,8.6165,12.6489,7.9508,7.4792,34.0142,,2130.3599,2.5821,0.0206,8.942,14.3334,48.2593,1.3197277343749998,0.0811,54.9135,0.0,7.7914,12.9344,18.1215,5.1722
4366.5,0.0,0.0,120.7356,3.0467,10.0638,10.0638,14.0964,7.9509,8.4873,33.7258,,2116.3696,2.5649,0.0211,8.2826,12.0567,33.2547,1.3199551562499998,0.0811,56.4855,0.0,7.7283,11.4651,16.1809,6.284
4367.0,0.0,0.0,129.8619,4.3633,11.2635,11.2635,15.2814,7.9512,9.5545,32.6596,,2120.322,2.5466,0.0214,7.7005,10.2671,20.5114,1.3201825781249998,0.0811,58.0437,0.0,7.7194,10.9688,15.3289,7.3859
4367.5,0.0,0.0,137.168,4.7714,11.7972,11.7972,15.8029,7.9534,10.2734,30.701,,2118.2205,2.5343,0.0226,7.2903,9.0796,15.2841,1.3204099999999999,0.0811,59.1589,0.0,7.7197,10.6986,14.8477,8.1746
4368.0,0.0,0.0,141.7798,4.6591,11.6328,11.6328,15.6427,7.9679,10.4596,28.851,,2128.9666,2.5311,0.025,7.0532,8.4155,15.4764,1.3206374218749999,0.0811,59.5978,0.0,7.7167,10.5183,14.7021,8.485
4368.5,0.0,0.0,143.4683,4.0754,10.9779,10.9779,15.0007,7.9889,10.2171,27.4496,,2144.7837,2.5353,0.0278,6.9702,8.189,17.4252,1.32086484375,0.0811,59.4167,0.0,7.7102,10.3524,14.6185,8.3569
4369.0,0.0,0.0,141.7642,2.913,9.8438,9.8438,13.8774,7.9954,9.728,27.0105,,2118.6082,2.5437,0.0297,7.054,8.3544,20.8172,1.321092265625,0.0811,58.8282,0.0,7.7031,10.292,14.5126,7.9407
4369.5,0.0,0.0,135.7197,2.6447,8.3325,8.3325,12.3633,7.9956,8.9807,27.1837,,2096.4023,2.5564,0.0304,7.3681,8.9129,24.736,1.3213196875,0.0811,57.9868,0.0,7.6975,10.7708,14.8516,7.3457
4370.0,0.0,0.0,125.2024,1.9603,6.8673,6.8673,10.8848,7.9953,7.7793,29.7414,,2082.3357,2.577,0.0308,7.9871,9.912,28.0608,1.321547109375,0.0811,56.9147,0.0,7.6962,13.0226,16.8162,6.5875
4370.5,0.0,0.0,111.9618,1.7281,5.7603,5.7603,9.7665,7.9954,6.0949,35.3899,,2068.9934,2.6058,0.0319,8.9316,11.4438,34.5431,1.32177453125,0.0811,55.6245,0.0,7.7341,20.2036,22.5104,5.6751
4371.0,0.0,0.0,98.3247,1.4141,5.0301,5.0301,9.0304,7.9957,4.3228,39.9041,,2067.426,2.6361,0.0332,10.1704,13.6385,49.1344,1.322001953125,0.0811,54.2475,0.0,7.8451,34.2994,31.7899,4.7012
4371.5,0.0,0.0,85.507,1.2126,4.5851,4.5851,8.5827,7.9964,3.0592,42.8239,,2067.3574,2.6577,0.0334,11.6949,16.6379,58.6333,1.3222293749999998,0.0811,53.0247,0.0,7.9383,48.537,39.5097,3.8364
4372.0,0.0,0.0,73.6236,1.1218,4.362,4.362,8.3586,7.9962,2.5894,47.335,,2079.0955,2.6657,0.0316,13.5826,20.5313,55.0545,1.3224567968749998,0.0811,52.1943,0.0,7.9708,54.751,42.4945,3.2491
4372.5,0.0,0.0,62.5936,1.1019,4.3093,4.3093,8.3057,7.9957,2.6895,54.0224,,2091.8616,2.664,0.0279,15.9761,25.2386,49.8995,1.3226842187499999,0.0811,51.8572,0.0,7.9714,55.2636,43.313,3.0107
4373.0,0.0,0.0,53.1898,1.1274,4.3766,4.3766,8.3732,7.9954,2.9469,61.0303,,2100.272,2.6596,0.0228,18.8006,30.3757,43.7978,1.3229116406249999,0.0811,51.9152,0.0,7.9706,52.9325,42.5005,3.0518
4373.5,0.0,0.0,46.2299,1.1763,4.4988,4.4988,8.496,7.9955,3.0997,68.462,,2100.7192,2.657,0.0172,21.631,35.2246,41.7865,1.3231390625,0.0811,52.1354,0.0,7.9661,52.1205,41.1892,3.2075
4374.0,0.0,0.0,41.3237,1.2151,4.5909,4.5909,8.5885,7.9959,3.0377,80.6223,,2088.8884,2.6581,0.0133,24.1992,38.9353,40.8285,1.323366484375,0.0811,52.2842,0.0,7.9559,52.3717,40.6262,3.3127
4374.5,0.0,0.0,37.8957,1.2271,4.6188,4.6188,8.6165,7.9956,2.7385,94.5825,,2087.4448,2.6632,0.0128,26.3882,40.8797,38.2575,1.32359390625,0.0811,52.2427,0.0,7.9367,50.8035,39.7717,3.2834
4375.0,0.0,0.0,35.9137,1.241,4.6509,4.6509,8.6488,7.9962,2.3724,101.497,,2101.7424,2.6694,0.0155,27.8445,40.8856,40.8082,1.323821328125,0.0811,52.0479,0.0,7.9254,48.7752,39.7209,3.1456
4375.5,0.0,0.0,35.3934,1.3035,4.7909,4.7909,8.7896,7.9961,2.3139,103.2482,,2104.8999,2.6704,0.0182,28.2538,39.2215,44.8089,1.32404875,0.0811,51.8542,0.0,7.9207,46.6936,40.5532,3.0086
4376.0,0.0,0.0,36.2558,1.4511,5.1092,5.1092,9.11,7.9956,2.9029,105.7342,,2102.0193,2.6604,0.0188,27.5818,36.425,45.4488,1.3242761718749998,0.0811,51.8548,0.0,7.9244,45.061,41.0534,3.0091
4376.5,0.0,0.0,38.3348,1.6765,5.6209,5.6209,9.6259,7.9955,4.207,105.9622,,2103.0735,2.6381,0.0174,26.086,33.0935,47.1962,1.3245035937499998,0.0811,52.1932,0.0,7.9275,40.1457,38.6486,3.2484
4377.0,0.0,0.0,41.3382,1.8539,6.2724,6.2724,10.2838,7.9955,5.959,99.205,,2103.7695,2.6081,0.0158,24.1907,29.7062,55.3447,1.3247310156249998,0.0811,52.8856,0.0,7.9061,29.087,31.0142,3.738
4377.5,0.0,0.0,45.053,1.9802,6.9381,6.9381,10.9564,7.9954,7.6544,90.6889,,2104.9238,2.5791,0.0154,22.1961,26.5319,48.7712,1.3249584374999999,0.0811,53.8013,0.0,7.8412,18.1614,22.0774,4.3857
4378.0,0.0,0.0,49.2906,2.1929,7.4296,7.4296,11.4529,7.9953,8.7708,85.2316,,2118.2886,2.56,0.0167,20.2879,23.6357,35.036,1.3251858593749999,0.0811,54.7113,0.0,7.7735,13.2982,17.4966,5.0292
4378.5,0.0,0.0,53.6828,2.271,7.5741,7.5741,11.5988,7.9957,8.9876,78.8426,,2120.6074,2.5563,0.0193,18.6279,20.9551,29.535,1.32541328125,0.0811,55.3841,0.0,7.7427,12.2758,16.4914,5.505
4379.0,0.0,0.0,58.1162,2.1988,7.4409,7.4409,11.4643,7.996,8.2732,70.597,,2098.2253,2.5685,0.0222,17.2069,18.4045,30.4273,1.325640703125,0.0811,55.7436,0.0,7.7401,13.249,17.3164,5.7593
4379.5,0.0,0.0,63.1045,2.1552,7.3571,7.3571,11.3796,7.9957,6.9239,71.2962,,2068.6018,2.5916,0.0234,15.8467,15.9655,35.9364,1.325868125,0.0811,56.037,0.0,7.7592,18.3329,21.0241,5.9668
4380.0,0.0,0.0,69.3178,2.3346,7.6891,7.6891,11.7148,7.9981,5.6515,90.4571,,2053.8208,2.6134,0.02,14.4263,13.7163,43.9798,1.326095546875,0.0811,56.8691,0.0,7.8334,27.2511,25.8879,6.5552
4380.5,0.0,0.0,77.0175,2.7781,8.8227,8.8227,12.856,8.0135,5.5347,128.7057,,2087.2163,2.6154,0.0099,12.9841,11.7831,35.1539,1.32632296875,0.0811,59.0571,0.0,7.9447,32.3086,25.5149,8.1026
4381.0,0.0,0.0,85.5141,4.3391,11.237,11.237,15.2554,8.034,7.5207,181.1655,,2101.1567,2.5814,0.00966,11.694,10.2653,17.9658,1.326550390625,0.0811,63.3162,1.0,8.0306,27.8658,19.6133,11.1147
4381.5,0.0,0.0,93.0373,7.3825,15.8259,15.8259,19.6365,8.0399,11.4447,239.7139,,2085.9246,2.5143,0.00942,10.7484,9.2027,10.3966,1.3267778124999998,0.0811,69.7059,1.0,8.062,19.9031,13.6183,15.6336
4382.0,0.0,0.0,98.0015,13.6836,22.8789,22.8789,26.0299,8.0401,15.6212,290.0522,,2087.3823,2.4429,0.00918,10.2039,8.5922,7.5025,1.3270052343749998,0.0811,77.0385,0.0,8.0565,15.8459,10.1359,20.8193
4382.5,0.0,1.0,99.9085,14.9837,24.1728,24.1728,27.1496,8.0409,18.0293,309.7948,,2081.2227,2.4017,0.00894,10.0092,8.425,6.5269,1.3272326562499999,0.0811,82.9146,0.0,8.0373,16.8317,9.4684,24.975
4383.0,0.0,0.0,99.0453,8.8488,17.8066,17.8066,21.4904,8.0416,17.6488,290.4111,,2060.4431,2.4082,0.0087,10.0964,8.7178,7.5653,1.3274600781249999,0.0811,84.809,0.0,8.0189,24.3084,12.9408,26.3147
4383.5,0.0,0.0,96.0329,4.2826,11.1771,11.1771,15.1966,8.041,14.6895,236.0382,,2046.6937,2.4588,0.0164,10.4131,9.5324,13.6202,1.3276875,0.0811,81.611,0.0,8.0095,48.1266,25.0002,24.053
4384.0,0.0,0.0,90.9187,2.1504,7.3476,7.3476,11.3701,8.0406,10.3762,158.3828,,2059.4521,2.5326,0.0167,10.9988,10.9729,43.6595,1.327914921875,0.0811,74.4084,0.0,8.0094,85.9182,42.5089,18.9593
4384.5,0.0,0.0,82.9675,1.5727,5.3738,5.3738,9.3766,8.0407,6.513,90.1039,,2072.5996,2.5986,0.0127,12.0529,13.097,84.5712,1.32814234375,0.0811,65.857,0.0,8.0166,111.0695,52.9737,12.9116
4385.0,0.0,0.0,72.6179,1.2175,4.5966,4.5966,8.5942,8.0406,4.372,51.9594,,2057.082,2.6352,0.0079,13.7707,15.5726,103.1359,1.328369765625,0.0811,58.6229,0.0,8.0195,117.9823,56.186,7.7955
4385.5,0.0,0.0,63.1471,1.1784,4.5039,4.5039,8.5011,8.041,4.0124,36.4445,,2047.9655,2.6414,0.004,15.836,17.0898,112.607,1.3285971875,0.0811,54.103,0.0,8.0177,117.8006,56.4845,4.599
4386.0,0.0,0.0,59.2235,1.3822,4.962,4.962,8.9617,8.0414,5.1933,32.0492,,2062.9985,2.6212,0.0009,16.8852,16.0085,105.7019,1.3288246093749998,0.0811,52.3521,0.0,8.0158,118.6588,56.7096,3.3607
4386.5,0.0,0.0,64.5549,1.8118,6.0498,6.0498,10.0589,8.0413,8.1618,33.8544,,2058.9722,2.5704,0.001,15.4907,12.8481,90.8092,1.3290520312499998,0.0811,52.9842,0.0,8.0155,118.7099,57.0316,3.8078
4387.0,0.0,0.0,80.746,2.4804,7.961,7.961,11.989,8.0418,12.7612,41.1358,,2037.531,2.4918,0.0145,12.3845,9.6061,66.374,1.3292794531249998,0.0811,55.8419,0.0,8.0115,109.6332,51.6391,5.8288
4387.5,0.0,0.0,105.977,3.7415,10.6986,10.6986,14.7253,8.0546,17.258,56.0874,,2031.877,2.4149,0.0531,9.436,7.2369,28.463,1.3295068749999999,0.0811,60.7341,0.0,8.0231,76.1722,34.9181,9.2886
4388.0,0.0,0.0,134.9064,6.5888,14.5326,14.5326,18.4194,8.1328,19.5916,78.3261,,2035.304,2.375,0.1113,7.4125,5.7152,7.9619,1.3297342968749999,0.0811,66.8856,0.0,8.1386,30.8284,15.236,13.639
4388.5,0.0,0.0,162.8396,11.4734,20.7455,20.7455,24.1652,8.3485,19.2098,97.3398,,2035.8215,2.3815,0.1648,6.141,4.79,3.7198,1.32996171875,0.0811,72.9828,0.0,8.4183,8.5275,5.9135,17.951
4389.0,0.0,0.0,188.4637,15.7394,24.8574,24.8574,27.7438,8.5629,16.822,105.7445,,2040.9723,2.4223,0.1924,5.3061,4.2568,3.6674,1.330189140625,0.0811,77.7191,0.0,8.5712,5.1902,4.4809,21.3006
4389.5,0.0,0.0,211.1316,16.2968,25.3525,25.3525,28.176,8.6022,13.5104,107.7189,,2054.7017,2.479,0.1899,4.7364,3.9832,3.8785,1.3304165625,0.0811,80.2343,0.0,8.4776,5.7284,4.8305,23.0794
4390.0,0.0,0.0,229.653,14.8937,24.0886,24.0886,27.0767,8.5164,10.2832,107.2339,,2075.9692,2.5342,0.1677,4.3544,3.8838,3.9859,1.330643984375,0.0811,80.3037,0.0,8.3843,6.3597,5.375,23.1285
4390.5,0.0,0.0,243.1693,13.0507,22.236,22.236,25.4721,8.35,7.8303,104.4899,,2087.9727,2.5761,0.1388,4.1124,3.8943,4.7572,1.33087140625,0.0811,78.412,0.0,8.3372,8.6613,6.9781,21.7907
4391.0,0.0,0.0,251.3056,11.0747,20.2296,20.2296,23.7059,8.1991,6.5163,99.8682,,2088.0569,2.5986,0.1083,3.9792,3.9567,7.9677,1.331098828125,0.0811,75.6375,0.0,8.2168,13.8025,10.3092,19.8285
4391.5,0.0,0.0,254.5859,9.9497,18.951,18.951,22.5474,8.1382,6.4811,95.3747,,2079.8396,2.5992,0.0772,3.9279,4.0177,11.6106,1.3313262499999998,0.0811,73.2708,0.0,8.1019,18.5889,13.4839,18.1547
4392.0,0.0,0.0,253.806,10.087,19.0861,19.0861,22.6711,8.1371,7.3737,92.9954,,2067.0181,2.5839,0.0511,3.94,4.0413,10.1461,1.3315536718749998,0.0811,72.2702,0.0,8.0898,17.4079,13.0033,17.4471
4392.5,0.0,0.0,249.5326,11.6692,20.9675,20.9675,24.3615,8.1581,8.2972,91.797,,2061.3215,2.5681,0.0368,4.0075,4.0193,6.2855,1.3317810937499999,0.0811,72.7854,0.0,8.1218,12.0218,9.5626,17.8114
4393.0,0.0,0.0,243.8851,14.4741,23.6843,23.6843,26.7269,8.1722,8.518,90.9154,,2070.6897,2.5643,0.0334,4.1003,3.9666,4.6984,1.332008515625,0.0811,74.1056,0.0,8.1401,8.6267,6.9615,18.7451
4393.5,0.0,0.0,241.3684,16.7199,25.7361,25.7361,28.5128,8.1737,8.0125,91.5498,,2088.241,2.573,0.0334,4.143,3.9038,4.7937,1.3322359375,0.0811,75.2167,0.0,8.135,8.5906,6.4494,19.5309
4394.0,0.0,0.0,245.8156,17.653,26.6529,26.6529,29.3277,8.1738,7.323,92.1778,,2086.1924,2.5848,0.0307,4.0681,3.8469,6.0855,1.332463359375,0.0811,75.5793,0.0,8.1172,10.3963,7.2171,19.7873
4394.5,0.0,0.0,256.2874,17.0931,26.0904,26.0904,28.8259,8.1741,7.075,91.8227,,2074.2043,2.589,0.0261,3.9019,3.8105,7.3149,1.33269078125,0.0811,75.4272,0.0,8.1099,11.879,8.332,19.6798
4395.0,0.0,0.0,266.4895,15.6156,24.747,24.747,27.6478,8.1772,7.4065,90.6374,,2066.3274,2.5833,0.0257,3.7525,3.8139,7.5912,1.332918203125,0.0811,75.3326,1.0,8.1113,11.7112,8.8323,19.6129
4395.5,0.0,0.0,268.9189,14.1165,23.3257,23.3257,26.4166,8.1931,7.8258,90.4002,,2073.9775,2.5762,0.0343,3.7186,3.883,6.635,1.333145625,0.0811,75.5015,1.0,8.1126,10.6023,8.1543,19.7323
4396.0,0.0,0.0,260.2462,12.3263,21.5821,21.5821,24.9017,8.2094,7.7547,92.3994,,2081.8379,2.5774,0.0486,3.8425,4.0461,5.5005,1.3333730468749998,0.0811,75.4474,0.0,8.1108,10.5058,7.365,19.6941
4396.5,0.0,0.0,243.1101,10.2724,19.2759,19.2759,22.8444,8.1857,6.9675,92.9538,,2071.0969,2.5909,0.0594,4.1134,4.3262,6.006,1.3336004687499998,0.0811,74.2758,0.0,8.1047,11.8668,7.7346,18.8655
4397.0,0.0,0.0,223.7546,8.3562,17.0778,17.0778,20.8105,8.1435,5.5642,89.4793,,2058.9063,2.6149,0.0599,4.4692,4.7327,7.723,1.3338278906249998,0.0811,71.3554,0.0,8.0926,18.0718,10.5338,16.8001
4397.5,0.0,0.0,207.731,6.9002,15.0004,15.0004,18.8604,8.131,3.935,79.1265,,2045.4631,2.6427,0.0495,4.8139,5.2538,17.6148,1.3340553124999999,0.0811,66.9362,0.0,8.0635,39.7871,19.7606,13.6748
4398.0,0.0,0.0,195.6928,5.5357,13.0557,13.0557,17.0169,8.13,2.7474,61.3517,,2045.1154,2.663,0.0325,5.11,5.855,44.8305,1.334282734375,0.0811,62.209,0.0,8.0251,64.4253,34.3123,10.3317
4398.5,0.0,0.0,183.4572,4.6067,11.5608,11.5608,15.5724,8.1296,2.5656,43.5886,,2054.877,2.6661,0.0169,5.4509,6.4977,54.0228,1.33451015625,0.0811,58.6158,0.0,8.0096,63.638,42.9682,7.7905
4399.0,0.0,0.0,166.8578,3.5543,10.547,10.547,14.5755,8.1291,3.2514,33.2351,,2060.9316,2.6544,0.0093,5.9931,7.173,28.1125,1.334737578125,0.0811,56.914,0.0,7.9838,45.0276,38.0498,6.587
4399.5,0.0,0.0,145.8658,2.8341,9.567,9.567,13.6013,8.1334,4.0512,29.4612,,2078.0012,2.6407,0.0091,6.8556,7.9228,12.7173,1.334965,0.0811,56.7582,0.0,7.9358,44.3321,30.0845,6.4768
4400.0,0.0,0.0,124.7564,2.581,8.1746,8.1746,12.2042,8.1513,4.3113,28.0844,,2098.1414,2.6363,0.0107,8.0156,8.829,20.503,1.335192421875,0.0811,57.1014,0.0,7.9806,74.8595,35.7588,6.7195
4400.5,0.0,0.0,108.6118,1.909,6.6256,6.6256,10.6406,8.17,3.8515,27.0065,,2104.384,2.6441,0.0105,9.2071,9.9911,37.528,1.33541984375,0.0811,57.0286,0.0,8.0466,96.019,45.7713,6.668
4401.0,0.0,0.0,98.5227,1.5763,5.3819,5.3819,9.3848,8.1743,2.9185,28.0488,,2101.5356,2.6601,0.0092,10.1499,11.5159,39.3378,1.335647265625,0.0811,56.3098,0.0,8.0564,81.4509,44.739,6.1597
4401.5,0.0,0.0,91.0951,1.1805,4.5088,4.5088,8.506,8.1747,1.9863,32.033,,2099.5693,2.676,0.0084,10.9775,13.5269,32.6774,1.3358746874999998,0.0811,55.2819,0.0,8.0548,59.1866,38.7213,5.4327
4402.0,0.0,0.0,82.4462,0.9717,3.8935,3.8935,7.8885,8.1749,1.4103,35.6895,,2098.0808,2.6859,0.0083,12.1291,16.1794,28.7866,1.3361021093749998,0.0811,54.3295,0.0,8.0545,56.262,36.433,4.7592
4402.5,0.0,0.0,71.6389,0.8795,3.479,3.479,7.4733,8.1745,1.1959,36.538,,2093.7981,2.6896,0.0078,13.9589,19.656,33.5586,1.3363295312499999,0.0811,53.5515,0.0,8.0551,73.2865,39.5289,4.209
4403.0,0.0,0.0,60.418,0.8193,3.2258,3.2258,7.2199,8.1746,1.1296,34.0301,,2094.1821,2.6907,0.0064,16.5514,24.1164,51.8615,1.336556953125,0.0811,52.8549,0.0,8.0596,89.8656,44.6479,3.7163
4403.5,0.0,0.0,50.5993,0.7799,3.0897,3.0897,7.0838,8.1747,1.0313,31.7556,,2103.1667,2.6924,0.0049,19.7631,29.5948,72.3115,1.336784375,0.0811,52.1884,0.0,8.0611,89.9731,45.7116,3.245
4404.0,0.0,0.0,42.9985,0.7687,3.0547,3.0547,7.0487,8.1747,0.8768,33.4973,,2107.3562,2.695,0.0042,23.2566,35.8923,76.5091,1.337011796875,0.0811,51.5999,0.0,8.0628,80.4036,43.1358,2.8288
4404.5,0.0,0.0,37.7328,0.7923,3.1299,3.1299,7.124,8.1746,0.7976,38.5617,,2107.0203,2.6964,0.0039,26.5022,42.5656,73.7397,1.33723921875,0.0811,51.1429,0.0,8.0661,74.1553,42.2473,2.5056
